carr_way_no,road_id,start_name,end_name,location,latitude,longitude,cway_width,Shape__Length,traff_manage_level__0,traff_manage_level__1,traff_manage_level__2,traff_manage_level__3,traff_manage_level__4,traff_manage_level__5,traff_manage_level__6,traff_manage_level__7,count_Dayofyear,count_Week,count_Year,count_Month,count_Is_month_end,count_Is_month_start,count_Is_quarter_end,count_Is_quarter_start,count_Is_year_end,count_Is_year_start,count_Elapsed,adt,predicted_adt,rmse
486,3143,1810,3268,618,-37.068610652622574,174.94880163413856,11.4,166.025001417174,0,0,0,1,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,17868.0,17335.07544990503,532.9245500949692
4878,2692,2488,1779,3683,-37.02001411747445,174.89476423263585,13.0,147.731276513373,0,0,0,1,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,16043.0,17341.342337542086,1298.3423375420862
2675,2320,606,4251,2794,-36.8458157240352,174.6513774991789,16.0,181.414230414557,0,0,0,1,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,25834.0,22309.350654761907,3524.649345238093
1174,176,2080,2762,659,-36.62255744834646,174.6826876335127,11.0,350.60349519795,1,0,0,0,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,2386.0,3763.1,1377.1
2679,2320,2544,1531,2648,-36.85096004114881,174.65090494965267,16.0,379.793162738824,0,0,0,1,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,26360.0,20829.24860930736,5530.75139069264
4701,2582,3128,3458,1616,-37.0156112168217,174.87177106886588,11.8,493.23872988345397,0,0,0,1,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,16205.0,16662.77787878788,457.7778787878815
529,427,850,2880,237,-36.62585585754797,174.65636738456882,10.0,600.707057402737,1,0,0,0,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,6659.0,6257.53,401.47000000000025
2925,2444,407,1303,129,-36.894730417737044,174.61943759607308,11.5,392.67186495024697,0,0,0,1,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,13460.0,16100.91888888889,2640.9188888888893
338,3112,3640,4346,3698,-37.0568268754899,174.93804174314468,16.3,325.055425294252,0,0,0,1,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,26973.0,23725.923333333332,3247.0766666666677
1851,1167,4085,1206,937,-36.734851161092614,174.7415775853691,9.9,364.9020669315409,1,0,0,0,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,8376.0,5850.054795827361,2525.945204172639
2617,2320,3100,494,2325,-36.859957875877626,174.65139016893795,14.0,48.924659219844294,0,0,1,0,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,40534.0,29951.16,10582.84
547,645,2776,1221,166,-36.62564429655407,174.64365892586991,6.6,998.2927970109697,0,1,0,0,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,294.0,325.45666666666665,31.45666666666665
798,470,2053,686,60,-36.589249814426005,174.69676338757156,9.9,367.55114583287,1,0,0,0,0,0,0,0,81,12,2018,3,False,False,False,False,False,False,1521676800,1410.0,2645.840313620072,1235.8403136200718
4967,2755,944,1637,645,-36.97395633122019,174.8566183957249,11.6,77.8445300401534,1,0,0,0,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,12827.0,10185.68707142857,2641.3129285714294
6522,2748,3903,1892,309,-37.00264818147018,174.88614078081142,8.2,164.081149547397,1,0,0,0,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,13606.0,7553.258888888889,6052.741111111111
4923,2722,3461,1838,243,-36.967656038825226,174.86696777511378,12.7,168.002092901391,1,0,0,0,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,13624.0,10905.41,2718.59
5917,2692,2348,2070,3667,-37.00016750322803,174.88740548495878,18.0,746.3293195164999,0,0,0,1,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,27888.0,24516.213333333333,3371.786666666667
5190,2905,3004,1044,205,-36.96837579651296,174.8567074652615,12.5,108.88445854167699,0,0,0,1,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,16816.0,17034.157469135804,218.1574691358037
5188,2905,3721,850,873,-36.97233365264324,174.85144536464927,12.5,165.61431836661995,0,0,0,1,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,15015.0,15970.785740740741,955.785740740741
5737,3063,3067,2203,329,-37.00492928827539,174.85867520786346,10.0,577.396441494882,0,0,1,0,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,4613.0,16097.68,11484.68
4914,2715,4083,1974,165,-37.00078732808058,174.87331786173917,11.8,330.963842809974,1,0,0,0,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,4297.0,8126.287333333334,3829.2873333333337
4849,2681,1821,1864,329,-36.99155931116956,174.9015635594757,10.6,146.742210662046,1,0,0,0,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,5166.0,4027.3605033109025,1138.6394966890975
5186,2905,1682,847,1376,-36.976927252594564,174.849332358654,12.5,457.6071635796061,1,0,0,0,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,8872.0,8688.775444444444,183.22455555555644
4769,2620,3284,4565,828,-36.97252672785695,174.8488888501067,10.0,189.54285967662602,1,0,0,0,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,14148.0,11906.57,2241.4300000000003
5241,2948,1610,3434,288,-36.97256401613967,174.86723372018642,10.0,91.00200840179821,1,0,0,0,0,0,0,0,82,12,2018,3,False,False,False,False,False,False,1521763200,5038.0,4203.334532542171,834.6654674578294
2994,2499,1369,3301,61,-36.8777682304634,174.6311966474521,18.7,172.21238666465302,0,0,0,1,0,0,0,0,85,13,2018,3,False,False,False,False,False,False,1522022400,11672.0,15729.57,4057.5699999999997
2932,2449,3238,676,48,-36.82107484685093,174.6098677121994,12.0,80.174883950982,1,0,0,0,0,0,0,0,86,13,2018,3,False,False,False,False,False,False,1522108800,8787.0,6309.823333333334,2477.1766666666663
1935,855,2904,745,108,-36.83101531855383,174.79619731905586,8.5,188.08685956665298,1,0,0,0,0,0,0,0,87,13,2018,3,False,False,False,False,False,False,1522195200,1261.0,2800.394849294394,1539.3948492943941
1831,778,2748,3256,559,-36.754605962915306,174.75893854399936,9.9,191.15100378457402,1,0,0,0,0,0,0,0,88,13,2018,3,False,False,False,False,False,False,1522281600,3114.0,5030.780837606115,1916.7808376061148
3769,1677,443,491,1721,-36.85225207089853,174.8074164645021,19.8,1004.7366884572301,0,0,1,0,0,0,0,0,89,13,2018,3,False,False,False,False,False,False,1522368000,18688.0,30011.446666666667,11323.446666666667
3810,3420,3462,4284,2754,-36.87908355390182,174.82225283933434,18.3,254.384076637742,0,0,0,1,0,0,0,0,89,13,2018,3,False,False,False,False,False,False,1522368000,14611.0,22642.044,8031.044000000002
2461,781,4060,50,2112,-36.75431067496549,174.7049290367527,13.0,569.5513109956299,0,0,0,1,0,0,0,0,89,13,2018,3,False,False,False,False,False,False,1522368000,8327.0,12320.81,3993.8099999999995
4703,2582,3470,1945,949,-37.012689395076045,174.88042098491275,11.8,476.242046943168,0,0,0,1,0,0,0,0,93,14,2018,4,False,False,False,False,False,False,1522713600,11299.0,14486.363678160918,3187.3636781609184
3810,3420,3462,4284,2769,-36.87908355390182,174.82225283933434,18.3,254.384076637742,0,0,0,1,0,0,0,0,93,14,2018,4,False,False,False,False,False,False,1522713600,21963.0,22628.33066666667,665.3306666666685
4881,2692,2591,1580,3675,-37.01152983763593,174.89156395697805,12.6,494.6822831246889,0,0,0,1,0,0,0,0,93,14,2018,4,False,False,False,False,False,False,1522713600,19563.0,18405.55829761905,1157.441702380951
4847,2680,351,2972,410,-37.01667884008357,174.88063171500744,9.5,134.00360597921699,1,0,0,0,0,0,0,0,93,14,2018,4,False,False,False,False,False,False,1522713600,2182.0,3280.7758402871077,1098.7758402871077
297,3112,3914,4326,3701,-37.06592568110667,174.94380677293552,16.0,363.206427916269,0,0,0,1,0,0,0,0,93,14,2018,4,False,False,False,False,False,False,1522713600,14759.0,19151.893333333333,4392.893333333333
335,3112,2144,3929,3694,-37.04598059341353,174.92276638283175,14.3,177.459701253125,0,0,0,1,0,0,0,0,93,14,2018,4,False,False,False,False,False,False,1522713600,27631.0,20411.996666666666,7219.003333333334
3047,2435,1837,1929,2992,-36.88736616313877,174.64438374169842,13.0,307.221194488333,0,0,1,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,29074.0,30206.48,1132.4799999999996
2390,1213,127,793,117,-36.72656028311942,174.7053677851263,11.8,426.49391861111,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,11434.0,10572.024444444445,861.9755555555548
1848,783,1034,1684,2289,-36.75286253267923,174.66590478531646,7.8,1070.19959143544,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,3666.0,4145.801721500722,479.8017215007221
4236,2023,2096,2925,39,-36.90006466486204,174.77294519237805,13.2,59.99669534735829,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,17515.0,19326.07755050505,1811.0775505050515
2391,1213,726,2565,623,-36.72989637922828,174.70529600398373,11.0,418.41662735778,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,9773.0,8825.289715546942,947.7102844530582
2417,1244,1271,4030,2103,-36.722747221266715,174.69212694074832,20.0,277.993596164502,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,21677.0,19756.606666666667,1920.3933333333334
3976,1939,954,1384,352,-36.89059843880282,174.73277786420746,9.0,310.859803629273,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,1685.0,2526.8623386780014,841.8623386780014
2071,947,3431,4195,1212,-36.728228624451134,174.68315458223913,9.6,328.58581043571604,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,5069.0,5285.93126423903,216.9312642390296
3048,2435,2469,2535,3109,-36.88182281593769,174.6404723689111,13.0,165.711202367409,0,0,1,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,22537.0,22677.33,140.33000000000175
4010,2065,1847,2177,2151,-36.89244788282507,174.7363657493719,15.0,116.999601597696,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,17968.0,20846.050952380952,2878.0509523809524
2938,2457,1369,4256,111,-36.88064451902883,174.63506147719494,15.9,239.35995778373,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,19389.0,17522.853661616162,1866.1463383838382
2366,1189,3682,2611,203,-36.739367936172705,174.71670499109132,13.0,174.07706030306,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,17228.0,13492.266666666666,3735.7333333333336
154,3378,3389,3816,46,-37.200337311464274,174.90923484563106,12.0,95.85822333072241,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,16771.0,16781.23423076923,10.234230769230635
1905,832,2264,2121,1022,-36.772641333126565,174.76507593292772,12.9,186.941438931773,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,12182.0,11791.496666666666,390.503333333334
704,540,2053,686,173,-36.58753012527878,174.6947249702861,7.4,376.571981702387,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,2577.0,2725.721421997755,148.721421997755
1185,168,2053,72,79,-36.58538092034453,174.69436501299307,13.0,153.994961143244,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,3781.0,6878.756666666667,3097.756666666667
5781,3079,1903,4540,137,-36.99472828234684,174.87574234811956,9.0,340.270007806681,0,0,1,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,6607.0,11959.12,5352.120000000001
5693,3080,4082,2178,821,-36.99497136383394,174.8757595568166,9.0,336.29236866054197,0,0,1,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,3500.0,13569.39,10069.39
5735,2986,940,4185,1854,-36.9972835322988,174.87716479520475,10.0,121.835999799371,0,0,1,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,7081.0,9845.703333333333,2764.703333333333
2655,2320,1668,1927,2181,-36.8621570680637,174.64945201535858,12.5,144.683399776085,0,0,1,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,39473.0,30237.293333333335,9235.706666666665
1498,701,3556,2623,12,-36.587702175891856,174.6940357289021,8.0,109.924894130784,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,840.0,2978.3428731604654,2138.3428731604654
3842,3420,788,189,2122,-36.88106567942114,174.80221625828182,15.0,117.21781882295299,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,18351.0,19427.43722222222,1076.4372222222191
2757,2320,907,2535,973,-36.87746569072415,174.64659486115605,12.5,246.215350013657,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,19553.0,16326.598450292398,3226.4015497076016
1904,832,2765,1409,838,-36.773405671685204,174.76762563037272,12.8,38.611099164018704,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,15688.0,14020.263333333334,1667.7366666666658
2703,2530,3683,2684,20,-36.855530723154004,174.65149679460617,8.3,225.348860215727,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,29236.0,16914.35,12321.650000000001
1796,762,1847,690,42,-36.77260954004839,174.7666101759761,13.5,113.683341609874,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,7756.0,8335.523333333333,579.5233333333326
3440,1510,88,775,166,-36.87695105117232,174.77678619288685,15.7,334.526706260263,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,18468.0,15881.40462962963,2586.595370370371
4327,1467,4038,1067,1635,-36.860337715024755,174.83209339510108,12.4,186.997394402849,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,22530.0,21655.484833333336,874.5151666666643
2761,2320,3892,1110,1925,-36.866506421459974,174.64715607846853,12.2,166.499445716206,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,23345.0,18038.05388888889,5306.946111111109
4447,1312,2367,2841,120,-36.86714323741267,174.7629515818668,10.8,141.999908598104,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,9408.0,7243.145333333334,2164.854666666666
946,356,2053,686,144,-36.5866832405345,174.6946952733191,9.5,378.627961572086,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,3125.0,2649.0383136200717,475.9616863799283
2105,989,3808,312,132,-36.83018451272196,174.79630122821598,11.4,142.41490737898002,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,3379.0,7509.44037037037,4130.44037037037
4953,2748,3713,1054,744,-37.004059552053796,174.88239973006063,10.6,223.082539517989,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,12131.0,6170.074146764581,5960.925853235419
2527,2350,235,1079,1120,-36.81983603514645,174.60415761731488,12.0,326.2970141724299,0,0,1,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,10472.0,16991.3,6519.299999999999
1839,1083,1445,2172,395,-36.815217047910025,174.7978346596751,9.1,579.17775400392,1,0,0,0,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,1198.0,3569.481147352102,2371.481147352102
4240,1467,2713,4484,1521,-36.860337715024755,174.83209339510108,12.4,118.002894211802,0,0,0,1,0,0,0,0,94,14,2018,4,False,False,False,False,False,False,1522800000,22593.0,21435.758,1157.2419999999984
3755,1674,92,1567,173,-36.85130280534821,174.7710891374967,19.0,267.998770075432,0,0,0,1,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,14309.0,15993.995426887926,1684.9954268879264
2416,1244,726,50,1580,-36.7288932974261,174.7004363149366,20.0,399.434582146101,0,0,0,1,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,19607.0,18851.163333333334,755.8366666666661
2066,955,3808,312,41,-36.82944657973505,174.79741642485783,13.7,112.072925244793,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,3675.0,6960.153333333334,3285.1533333333336
2885,2418,198,3869,123,-36.926377312244355,174.65342825235518,10.0,246.49960234803,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,9994.0,5758.088535151029,4235.911464848971
2642,2257,1302,2017,1250,-36.920588139143454,174.64907101622163,9.5,305.003337932004,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,8312.0,5416.979523266739,2895.0204767332607
512,667,2041,3484,2320,-36.71661699004578,174.6420014309941,7.5,880.6447409849429,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,7092.0,6133.07211965812,958.9278803418802
2384,1210,3438,1028,174,-36.72930541525922,174.70313292039071,17.4,338.640846981894,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,10303.0,11286.761609195402,983.7616091954023
1793,782,3791,50,2572,-36.7427114712892,174.6947380233137,12.0,344.850664389547,0,0,0,1,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,10916.0,10514.103333333333,401.89666666666744
2549,2224,687,3261,915,-36.909645254072366,174.65234861417687,12.9,49.99723803150471,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,12136.0,8561.756514665285,3574.243485334715
2544,2224,1309,4287,727,-36.90795126275054,174.6516610697073,13.0,332.995432869784,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,23141.0,9284.6567744709,13856.3432255291
1441,3408,3426,1212,3324,-36.58570379281617,174.69574686634385,6.7,478.6434152661,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,11932.0,7523.09851851852,4408.90148148148
515,667,4036,4096,1112,-36.71483584269946,174.65799613738807,8.7,517.622070225896,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,7274.0,5570.695046861185,1703.304953138815
6003,667,717,4195,3494,-36.76365989927151,174.58754859581387,7.0,65.9179704261214,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,7917.0,6740.105833333333,1176.894166666667
516,667,893,4482,215,-36.71210539439547,174.66633411448478,6.9,877.966956760614,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,8594.0,6925.735833333333,1668.2641666666668
2387,1128,3792,2638,472,-36.7281367696946,174.75196297109542,7.6,454.015556101753,1,0,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,1537.0,3144.371595127577,1607.3715951275772
2421,1134,1921,4201,574,-36.718417662919826,174.72932710590698,11.0,126.928959485558,0,1,0,0,0,0,0,0,95,14,2018,4,False,False,False,False,False,False,1522886400,2866.0,3921.93,1055.9299999999998
2670,2273,425,621,1207,-36.91088568233328,174.65389069324914,13.0,152.29730062946,0,0,0,1,0,0,0,0,96,14,2018,4,False,False,False,False,False,False,1522972800,22204.0,22413.05,209.04999999999927
3442,1510,1812,2098,1555,-36.890688359690046,174.77491644170922,14.6,114.00415854018499,0,0,0,1,0,0,0,0,96,14,2018,4,False,False,False,False,False,False,1522972800,27253.0,23940.25361111111,3312.7463888888888
5128,2865,2794,3279,1515,-36.987439348522095,174.86068754775113,12.2,105.534222086364,0,0,1,0,0,0,0,0,96,14,2018,4,False,False,False,False,False,False,1522972800,17622.0,17290.606666666667,331.39333333333343
